,Caption 1,Caption 2,Caption 3,Caption 4,Caption 5,blip,Caption 1 score,Caption 2 score,Caption 3 score,Caption 4 score,Caption 5 score,blip score
3376972502_35e3e119cd.jpg,A man on a board with the aid of a parachute travels quickly through the snow .,A person parachuting down the site of a snow covered mountain .,A person para gliding into the snowy mountains .,"Person with blue jacket windsailing with blue , white and orange sail over snow and rock front .",This person is parachuting with skis onto a snowy hill .,a person on a snowboard .,31.588747024536133,34.36467742919922,30.981077194213867,30.650362014770508,30.599956512451172,26.011770248413086
97105139_fae46fe8ef.jpg,Two men in ethnic dress standing in a barren landscape .,Two men in keffiyahs stand next to car in the desert and wave at a passing vehicle .,Two men in robes wave at an approaching jeep traveling through the sand .,Two men in traditional Arab dress standing near a car wave at an SUV in the desert .,Two people with head coverings stand in a sandy field .,a man in a white suit .,26.850242614746094,36.86294174194336,35.3157958984375,37.48960876464844,27.476417541503906,22.787288665771484
2103568100_5d018c495b.jpg,A dog in some water enclosed by rocky ledge .,A white dog is standing in a pond .,A white dog is walking through a river that runs through a rocky landscape .,A white dog walks through shallow water in the wilderness .,The white dog is wading in the pond atop the mountain .,a dog is wadi in a lake .,33.225318908691406,33.46364974975586,33.953453063964844,34.098060607910156,33.58659744262695,30.814512252807617
2909081008_9a7bfc599a.jpg,A guy is pointing with a girl sitting beside him .,A man and a woman are smiling,An Asian man and woman smile while the man points to something to the right of the picture .,"There is an Asian man and woman , both smiling , and he is pointing at her .",two people laugh .,a man and woman sitting at a table .,29.97587013244629,26.90353012084961,34.4315185546875,31.094526290893555,26.8735408782959,26.226356506347656
2569643552_23696a9ba5.jpg,The two gray dogs are trying to get a red object .,Two dogs try to get an orange toy .,Two gray puppies are chewing on a plastic red toy .,two grey dogs fighting over a red toy .,Two puppies play with a red chew toy in a field .,two dogs playing with a toy .,29.596324920654297,24.59942626953125,29.635271072387695,31.820951461791992,26.770837783813477,28.379575729370117
1406010299_5755339f08.jpg,A boy dressed as a pirate glares at the camera while boats sit in the background .,A boy with an eye patch and a bandanna on his head stands in the harbor and makes a fist .,A young boy in a pirate outfit is near the docks,A young kid wears an eye patch and a bright colored bandanna .,"Boy with eye patch and headscarf , boats in background .",a boy wearing a helmet .,38.85816192626953,38.98667907714844,34.280059814453125,36.53355407714844,39.16438674926758,31.670686721801758
3157622277_9f59b4f62f.jpg,A fight breaks out at a hockey game .,A hockey fight .,A referee tries to break up a fight between two players at a hockey game .,a referee stops a hockey fight .,The referee is coming to break up the fight between the hockey players .,a referee is holding a hockey stick .,33.981910705566406,32.983436584472656,39.845218658447266,37.065433502197266,34.175682067871094,30.53752326965332
3551170666_01df31412d.jpg,A golden retriever nurses puppies .,A white dog nurses her pups .,Golden female dog feeding newborn litter of puppies .,The dog and her puppies lay on a blanket .,The momma dog is feeding her litter of pups .,a dog laying on top of a bed .,29.629810333251953,30.986703872680664,32.62665939331055,27.705322265625,28.22224998474121,25.058074951171875
2256231539_05c27179f1.jpg,A child holds a football and runs from other children .,A young boy in a blue uniform running with a football while playing a game of flag football .,A young boy weating blue shorts and cleats holding a football running from other boys .,A young male carrying a football and running while two other boys run behind him .,The boy in blue runs with the ball whilst being chased by two boys in red .,a group of kids running in a field .,30.525691986083984,33.777976989746094,31.421873092651367,30.586942672729492,29.206790924072266,28.742563247680664
2568656919_6e49d2a82b.jpg,Two dogs racing across the water toward a beach .,Two dogs run in the shallow water at the beach .,Two dogs running in shallow water .,Two dogs running in water by a beach .,Two dogs run through shallow water in a bay .,the sky is blue .,32.4367790222168,32.94839096069336,33.82254409790039,32.61355972290039,33.28567123413086,18.34404945373535
427683329_95d510a087.jpg,An older woman in sunglasses sits behind a man in a yellow shirt .,"An older woman with big sunglasses sits behind a man in a yellow shirt , perhaps at a ball game or other event .",An old white-haired lady wearing sunglasses is sitting behind a man in yellow .,"Closeup of the side of an old woman 's face with oversized sun blocking glasses , gray hair and a gold earring .",Older woman wearing sunglasses and a golden earring .,a woman with grey hair .,30.716951370239258,30.614479064941406,30.895112991333008,33.07240676879883,33.78600311279297,27.037172317504883
2310233145_910cb5b4c8.jpg,A child in orange walking on wooden walkway built in a body of water .,Two children are running down a bridge across a lake .,Two children run along a boardwalk that crosses over a body of water .,Two children walking on a wooden pier over water .,Two children wearing orange walk across a long pier .,a small dock .,43.173648834228516,32.180809020996094,35.96686935424805,37.572715759277344,36.23442840576172,27.397666931152344
246901891_4c4ea49c3a.jpg,A man in a yellow shirt walks past a tree on the sidewalk .,A man in yellow holding a coffee is walking on the sidewalk .,A man steps onto a sidewalk .,a man wearing a yellow shirt and carrying coffee walking onto the sidewalk,Man walking fast with coffee in hand down the sidewalk .,a man walking down the sidewalk .,36.330692291259766,35.09295654296875,31.086214065551758,35.06814193725586,32.05137634277344,30.110305786132812
3102204862_f1d220230b.jpg,A man is throwing another around in a wrestling ring .,A wrestler is being held in the air by another man in the ring .,A wrestler is being lifted off the ground by another wrestler .,Professional wrestler getting flipped by another .,Two people are in a wrestling match .,a man in a wrestling ring .,30.122726440429688,32.21146774291992,30.13941192626953,29.478126525878906,29.4755859375,28.433494567871094
2858759108_6e697c5f3e.jpg,A lean dog races along a dirt track .,"A racing dog takes flight while wearing a yellow and black jersey , and muzzle",A white greyhound wearing a yellow and black jacket is running on a track .,A white race dog wearing the number eight runs on the track .,A white racing dog wearing the number 8 is midstride running down a track .,a white horse .,30.41093635559082,31.7726993560791,34.125732421875,34.486331939697266,34.29905319213867,25.485958099365234
3229519418_040f05ced1.jpg,a group of people get into special order .,Eight men and women are posed with arms outstretched in a step fashion .,Eight people are standing behind each other with arms stretched out to look like a tree .,Eight people pose in a line .,"This group of people are posed , progressively higher , one behind the other .",a group of people sitting on the floor .,23.223159790039062,29.286725997924805,30.147811889648438,29.226781845092773,28.659461975097656,25.81570053100586
3549006919_3604bc813e.jpg,A man in a yellow helmet climbs up a rock cliff .,a man wearing a yellow helmet climbing the side of a large rock wall .,A man wearing a yellow helmet tries to climb a rock with his hands .,A mountain climber reaches the top of a cliff .,A person wearing a yellow helmet is climbing a cliff .,a man climbing up a rock .,34.244895935058594,34.21513748168945,34.70382308959961,29.77395248413086,36.209529876708984,28.891828536987305
241347760_d44c8d3a01.jpg,A man is wearing a Sooners red football shirt and helmet .,A Oklahoma Sooners football player wearing his jersey number 28 .,A Sooners football player weas the number 28 and black armbands .,Guy in red and white football uniform,The American footballer is wearing a red and white strip .,a man in a uniform is standing on the field .,30.059249877929688,35.12752914428711,34.443641662597656,30.457534790039062,27.79766845703125,26.74728775024414
3724581378_41049da264.jpg,A man surfing .,A person surfs in the ocean .,A surfer catching a large wave in the ocean .,Surfer riding a wave,Surfer wearing a wetsuit at the crest of a wave .,the sky is clear .,30.473419189453125,29.685976028442383,29.046844482421875,29.190948486328125,30.338134765625,19.29855728149414
1285067106_2adc307240.jpg,a boy in white plays baseball .,A young boy is getting ready to through a baseball,Little leaguer getting ready for pitch,The boy is wearing a white baseball uniform and holding a baseball .,The young Ohio baseball player contemplates his pitch .,a boy in a baseball uniform .,31.766494750976562,30.603839874267578,29.998558044433594,30.79539680480957,31.183349609375,30.705684661865234
3132760860_3e743a935d.jpg,A boy with a board strapped to his feet does a trick while holding onto some kind of rope .,A wakeboarder is leaping into the air whilst holding onto a yellow rope .,girl wearing swim gear is surfboarding,This boy is doing a stunt with a tow rope and skateboard .,"Waterskier holding line , mid-jump and almost turned upside down .",a man in the air .,26.184185028076172,28.046634674072266,21.03426742553711,27.323707580566406,25.260000228881836,25.495622634887695
2490687446_9d46fdf5a9.jpg,A black dog is shaking water off his body .,A dog on a leash shakes while in some water .,A dog splashes in the murky water .,A dog standing in shallow water on a red leash .,Black dog in the water shaking the water off of him .,a dog is swimming in the water .,28.703399658203125,33.327213287353516,30.41510772705078,32.98173141479492,28.725238800048828,29.91193199157715
2596876977_b61ee7ee78.jpg,A woman floats with her face out of water in a pool with another woman nearby posing for the camera .,Two children are smiling for picture being taken of them in a swimming pool .,Two children relaxing by the pool .,Two girls in a swimming pool .,Two smiling children in a swimming pool .,two women in a pool .,30.726396560668945,33.03998565673828,31.76857566833496,32.92615509033203,35.493247985839844,29.851640701293945
3109136206_f7d201b368.jpg,A brown dog drinks from a body of water .,A brown dog is starting to walk into water .,A brown dog steps into murky water .,A dog getting into some water .,A dog putting his legs into a pond,a dog standing in the water .,33.68915557861328,31.00690269470215,33.05815887451172,28.81670570373535,30.442115783691406,31.783445358276367
3218481970_1fa627b3da.jpg,A basketball player in white leaps up at the net .,A basketball player is jumping and holding a basketball over the net .,A basketball player slam dunks the ball .,A man jumps with a basketball to make a hoop .,The basketball player is dropping the basketball into the net .,a man dunking a basketball .,30.54407501220703,29.515913009643555,30.583633422851562,23.610027313232422,27.172401428222656,29.175567626953125
2128119486_4407061c40.jpg,A baby eats and has food on his face .,A boy with lips messy from eating fruit,A little boy is eating something and got it all over his mouth .,A small child with berries all over its mouth .,A young brown eyed boy with red syrup on his lips is pouring syrup .,a young boy eating a bowl of fruit .,29.082565307617188,29.91697120666504,30.80768585205078,32.30902099609375,28.926023483276367,27.473365783691406
3057618932_3b80ae85de.jpg,A bicyclist is attempting a trick down a flight of outdoor stairs .,A cyclist is attempting to go down the steps on his bike .,A man is riding a bicycle down a staircase .,A person riding a bicycle down a red ramp .,Cyclist biking down a concrete stairway .,a man on a skateboard .,31.553539276123047,30.476808547973633,30.434640884399414,31.208017349243164,30.35114288330078,27.701457977294922
1387785218_cee67735f5.jpg,A child pushes a doll in a baby carriage .,A little girl pushing a baby doll stroller,A little kid in blue shoes is pushing a toy baby in a stroller .,A small child pushes a stroller down the street .,a young child carrying a doll in a stroller,a small child pushing a cart .,31.26056671142578,30.982929229736328,28.427352905273438,30.25975227355957,30.26714515686035,29.25148582458496
2192333873_2a0cbe849d.jpg,A boy is flying down a snow covered slope on his sled .,A boy watches another person falling in the snow .,A snowboarder crashes into another .,a young boy falling down into the snow with another boy in the background,Two children play in the snow with a sled .,a man falling down a hill .,34.32406997680664,29.451587677001953,28.044404983520508,35.74781799316406,32.46615219116211,26.34988021850586
3561130207_d1ed166daa.jpg,A crowd of girls at a concert .,A crowd of people stand .,Adoring girls watch the singer at the concert .,a group of people smiling and dancing in a huddle group together .,"A large group of people are watching something , screaming , and taking pictures .",a group of people dancing at a party .,31.800588607788086,24.997528076171875,30.218793869018555,24.751487731933594,28.047000885009766,28.622421264648438
3530687486_6e6be53602.jpg,A woman blowing on a dandelion .,A woman blowing on a milkweed in a field .,A woman in a grassy field blows on a dandelion .,A woman is blowing the seeds from a dandelion .,The woman is blowing the pods off a flower in a green field .,a woman blowing a dandel .,39.78929901123047,37.58157730102539,37.26045608520508,38.98870086669922,35.96974182128906,31.13646697998047
775664534_3f6de7d413.jpg,A little red-haired boy runs down a grassy hill followed behind by two girls .,The children run through the tall green grass .,Three children are running down a grassy hill .,Three children running down a grassy hillside .,Three children running downhill,a hill .,36.1820182800293,34.629119873046875,34.84093475341797,36.49448013305664,33.13555145263672,25.646635055541992
3332136681_9aecf101fd.jpg,A man in an orange vest and hat is shoveling rocks while another man in a yellow and blue jacket looks on .,A man with an orange vest is shoveling rocks .,A man with a yellow vest shovels rocks while another man watches .,One construction worker in an orange vest shoveling rocks while another one in a blue vest watches .,"The man , wearing a worker 's vest , is shoveling rocks .",a man cutting a piece of wood .,28.328561782836914,25.37661361694336,28.024383544921875,24.374101638793945,25.214080810546875,24.86481475830078
3493000349_81c540e828.jpg,Five Asian girls playing in a fountain .,five little girls are playing in a water fountain .,Five young girls wading and splashing in a shallow pool .,Little girls splash around in the little bit of water left by the sprinklers .,Time lapse photo of two children playing in a pool of water .,a group of children playing in a pool .,33.70081329345703,29.581703186035156,34.97982406616211,30.688037872314453,26.345684051513672,31.247373580932617
1904112245_549e47c8aa.jpg,A dog in the forest .,A dog standing on a log in a forest .,A grey colored dog is licking a fallen tree in the forest .,A grey dog explores a fallen tree in the woods .,A medium sized dog sniffing in a forest,a dog on a log .,32.1064453125,33.742393493652344,35.880558013916016,36.72917938232422,34.426692962646484,29.52922821044922
2618322793_5fb164d86a.jpg,a boy swinging on a swing .,A boy swings in the air .,A boy wearing an orange shirt is playing on a swing .,A child in an orange shirt swings on a swing .,"A child wearing an orange shirt , dark blue denim shorts and sandals rides on a swing .",a boy on a swing .,34.128211975097656,30.86079978942871,35.40312194824219,35.651527404785156,35.27121353149414,32.9948616027832
324208502_674488bcea.jpg,An older man is sitting on a red bench with a younger man .,An older person is sitting on a red bench next to a black man with a children 's bookstore behind them both .,A person sits on a red bench to eat while another watches .,two men sit on a bench .,Two people sitting on a red bench in front of books .,two people sitting on a bench .,32.81292724609375,35.80081558227539,31.309755325317383,30.519813537597656,32.03511047363281,30.35353660583496
403678611_73978faed7.jpg,A man in a cap with a goatee leans against the window and reads a magazine .,A man sitting on an empty train,A man with a black hat and black beard is reading a magazine sitting on a blue bench .,A man with a hat sits in a booth and reads .,The man reading a magazine is sitting in the large room .,a man sitting in a train .,35.55352783203125,27.627548217773438,30.613115310668945,34.059513092041016,27.883604049682617,29.569971084594727
2339946012_06bd480ab8.jpg,A brown dog is swimming in the water .,A brown dog swimming for a stick in the water .,A dog swims in the water .,A dog swims toward a stick,The large brown dog is paddling in the water .,a dog swimming in the water .,30.325754165649414,32.1010856628418,30.587871551513672,30.772539138793945,27.910749435424805,30.69025230407715
3009383694_e045c6169e.jpg,A man is bungee jumping from a platform whilst being watched by someone above him .,A man is in freefall from a point at which others are observing .,A person bungee jumping with the coordinator watching from above .,A view from below of a man bungee jumping,This man is bungee jumping .,a man flying through the air while riding a kite .,35.18254852294922,26.630796432495117,35.082115173339844,33.92879104614258,30.79337501525879,31.946680068969727
300500054_56653bf217.jpg,Four guys playing soccer on the pavement .,Four people are playing soccer in a desolate field with a tree nearby .,Four people playing soccer at a distance .,Four people playing soccer on a brown surface .,four soccer players play on the pavement .,a group of people playing soccer on a dirt field .,29.68515396118164,33.50148391723633,35.18342208862305,36.14461135864258,30.84710693359375,33.80171585083008
3013469764_30e84e9a0d.jpg,An ATV racer blasts down the track sending dirt flying everywhere .,A person is on a four wheeler kicking up a lot of dirt in a dune .,A person is riding an ATV through the dirt .,ATV rider spinning his wheels .,The quad runner goes up the sand dune .,a person riding a quad quad quad quad quad quad quad quad quad quad quad quad quad quad quad quad,31.310304641723633,27.857574462890625,32.21031188964844,31.378253936767578,27.514102935791016,28.087364196777344
3225058391_a12d38d911.jpg,A bicyclist holds their bike over their head by a group of people .,A cold cycler celebrates .,A man in orange is holding up a bicycle near a crowd .,A man in orange lifts a bicycle over his head in front of a crowd .,A man lifts his bike over his head and walks through a tight crowd .,a man holding a bike .,28.621997833251953,24.69044303894043,31.501632690429688,33.35215759277344,30.485488891601562,23.312074661254883
3092200805_dd1f83ddbe.jpg,Two guys are rowing a canoe on a lake .,Two men in two canoes are sitting in a lake .,Two men on canoes on a lake .,Two men rowing in canoes .,two people in canoes ride through the water .,two canoes in the water .,32.38970947265625,33.699283599853516,33.42672348022461,33.16063690185547,32.8358154296875,29.870372772216797
3091338773_9cf10467b4.jpg,A brown dog is biting a green object .,A brown dog is jumping up to catch a green strap in its mouth .,A dog has its mouth wide open trying to bite something .,A grey dog jumps to bite a green leash .,A short-haired brown dog is snapping at a long green strip .,a dog is running .,29.13312530517578,32.217533111572266,28.022127151489258,31.98296356201172,33.56190872192383,29.372920989990234
1579198375_84b18e003a.jpg,A band performs in a dimly lit setting .,A female performer singing with her band .,A woman sings in a club with a guitarist behind her .,A woman sings into a microphone by a guy playing a guitar .,Woman singing with a microphone next to a person playing guitar .,a woman singing into a microphone .,29.561328887939453,30.81273078918457,30.990888595581055,30.340370178222656,30.75029182434082,28.668785095214844
3415311628_c220a65762.jpg,A man and a boy ride a go kart,A man helps a boy steer a go-cart .,An old man drives a go cart with a little boy .,Man and child riding in go cart .,Old man teaching little kid to drive .,a man in a blue shirt .,27.47091293334961,32.41011047363281,30.41643524169922,30.651044845581055,27.02018165588379,21.437414169311523
3066491113_86569e15be.jpg,a black dog is following a brown dog that is carrying a brown plate through a grassy field .,A black dog following a tan dog fetching a large shallow bowl .,A brown dog carrying a Frisbee like object in its mouth,A dog runs with a large plate in its mouth .,"Two dogs , one carrying a large dish in its mouth .",a dog carrying a frth .,29.703258514404297,32.908721923828125,34.356048583984375,32.06246566772461,33.16194534301758,27.499385833740234
3100442775_6e2659b973.jpg,A BMW rider takes a large jump off a wall .,A guy is doing a bike trick in a park .,A man doing tricks on a bicycle .,A man falls off a brick wall while still on his bike .,A person on a bmx bike .,a man on a skateboard .,26.917299270629883,22.645946502685547,23.289514541625977,24.57832908630371,28.10829734802246,26.644182205200195
3565654691_22b97d3994.jpg,A man admires a rock formation on the water .,a man climbing a huge rock wall overlooking the blue ocean,a man kicks a large rock near the ocean .,A man stands by a boulder near an ocean .,A scuba diver stands on top of rocks after emerging from the water .,a man standing on a rock .,32.14678955078125,34.248844146728516,30.9421329498291,32.52699661254883,32.241458892822266,30.925344467163086
3210419174_d083a16f77.jpg,A group of young people smile for the camera .,Several people are hugging each other inside a bar .,some people at a part gather to take a picture,"Two guys pose with two women , everyone is wearing black and white .","Two women of African descent , a dark skinned man and western man in a white shirt posing for a photograph .",a group of people .,26.964374542236328,26.67896270751953,24.9323673248291,30.56814956665039,33.23061752319336,25.41982078552246
2497074804_b4f3e7fd90.jpg,A man in a white t-shirt is standing outside on a busy street .,A man stands on a busy street with buildings and shops in the background .,A picture of a young man in front of some interesting buildings .,Man poses on street corner .,Man with white shirt and green shorts poses for a picture .,a man walking down a street .,35.53234100341797,31.145404815673828,30.06024932861328,25.479450225830078,31.31820297241211,26.742359161376953
535399240_0714a6e950.jpg,A boy and a girl are riding in a red seat on a fairground ride .,A girl and a boy enjoy a fast amusement ride .,A young girl and boy on a ride at an amusement park .,Two children ride in a red seat on a fair ride and smile .,Two kids are on a fair ride and are slipping to one side of the car .,a boy and girl riding a red train .,31.711515426635742,32.41211700439453,32.280738830566406,32.48197555541992,30.718826293945312,27.568161010742188
3608752424_01a1cfd8a6.jpg,a couple of dogs running through the water with trees in the background,Two dogs are running through a small pond,"Two dogs play in a river , one is making a splash .",Two dogs run through the water near trees .,Two dogs standing in a lake .,the water is calm .,29.888582229614258,31.73674201965332,31.618759155273438,30.69063949584961,30.8806209564209,23.681215286254883
3677693858_62f2f3163f.jpg,"A child is playing near a swing set , with a hedge in the background .",A child jumping out of a swing near some bushes .,A young boy jumps off a swing set .,a young man wearing a blue shirt jumping off a swing set,Young boy leaps from a swing,a boy swinging on a swing .,32.06673049926758,33.08149719238281,34.77638626098633,35.16060256958008,34.56681442260742,33.6178092956543
3145967019_1a83ebf712.jpg,"Three smiling women , one with a shoulder bag , one with a blue cup and one using sign language are posing for a picture .",Three women are drinking and hugging .,Three women are posing for a picture,Three women are posing together and smiling while one holds up a hand signal .,Three women pose for a picture together .,three women posing for a picture .,35.57460403442383,29.224292755126953,30.224843978881836,34.69688034057617,30.753873825073242,30.43391990661621
3157847991_463e006a28.jpg,These men are smoking outside a grey building .,"Two men are standing by a railing , while posing for a picture .",Two men in black jackets behind a white handrail .,Two men smoking behind a railing .,Two men smoking while standing by a rail in front of a building,a man taking a picture of himself .,29.707416534423828,38.38019561767578,32.35030746459961,35.525970458984375,36.892173767089844,27.92243003845215
438639005_208bc59b0b.jpg,A boy in red and a girl pink are walking through a low cut field .,The little boy and little girl are walking side by side .,Two small children walk away in a field .,Two small children walking in a field .,Two young children are walking across an open field .,two children playing in a field .,36.24772262573242,30.295162200927734,33.532958984375,35.0032844543457,35.75210952758789,34.728328704833984
522486784_978021d537.jpg,A black dog and a brown dog close together .,A brown dog and a black dog on a dirt path .,One brown and one mostly black dog are either playing or fighting .,Two dogs are playing together outside .,"Two dogs , face to face , on a dirt road .",two dogs playing in the dirt .,32.599849700927734,32.376739501953125,33.301414489746094,30.616247177124023,31.157245635986328,31.783432006835938
3697456750_460aea7252.jpg,Girls fighting on karate competition .,Two girls are kicking each other in martial arts uniforms .,Two people are performing karate at a tournament .,Two woman are doing karate .,Two women in their karate uniforms kick at one another .,a group of people .,32.42799758911133,29.827322006225586,33.62954330444336,29.175859451293945,31.877025604248047,18.0716552734375
2949337912_beba55698b.jpg,A man surfing on a big green wave .,A person is surfing a big wave .,A surfer is riding on a breaking wave .,A surfer rides a green wave .,A surfer rides out the green and white waves .,a surfer riding a wave .,33.344329833984375,28.45486068725586,29.643388748168945,34.007694244384766,33.88309097290039,30.32400894165039
269898095_d00ac7d7a4.jpg,A woman is sitting near a flower bed overlooking a tunnel .,two adults sit on a bench .,Two guys sit by some flowers and water .,Two people on a bench .,Two people sit on a bench at a park .,a tree with no leaves .,35.758201599121094,29.54159927368164,31.833797454833984,30.012603759765625,30.229276657104492,18.442092895507812
862187579_9faf4a51e0.jpg,A man wearing glasses is staring off into space .,A man with glasses is standing in front of a building .,A man with sunglasses looking straight ahead .,A man with sunglasses standing by a white and red building with a very blue sky above .,The man wearing the purple shirt is in the shadows .,a man wearing sunglasses .,23.727764129638672,23.439329147338867,25.970396041870117,26.85272979736328,21.322036743164062,25.633981704711914
2572101672_4d699c8713.jpg,"A man is standing beside a large , colorful birdcage containing birds .",A man posing in front of a bird cage .,A man standing next to a bird cage,The man in the black sweater is standing next to a green bird in a birdcage .,The man is standing next to a bird cage .,a man wearing a black shirt .,31.589614868164062,30.161216735839844,30.036922454833984,32.99949645996094,29.258638381958008,23.393882751464844
2983555530_a89f1f5ed7.jpg,A football player folding a football during a game in the mud,American footballers in yellow outfits are playing in a very muddy field .,"A young football player in a muddy , yellow and blue uniform carrying a football with other muddy players run behind him .",Football players playing in mud .,Football players playing in the mud .,a group of young boys playing football in mud .,38.900997161865234,35.56069564819336,38.697452545166016,36.41971206665039,35.940032958984375,33.22349166870117
3504158556_1d410c8ff7.jpg,Some young boys hang out around their car .,Three men standing in front of a parked white care,Three teenage boys standing in front of a white car,Three young black men lean againest a white jeep .,Three young men lean on the front of a Toyota truck .,a white car .,30.34589195251465,31.34679412841797,31.934160232543945,27.66819190979004,32.74298858642578,22.426433563232422
989851184_9ef368e520.jpg,A black dog has a dumbbell in his mouth .,A black dog has a dumbbell in his mouth looking at the person wearing blue .,A black dog holding a weight in its mouth stands next to a person .,A black dog holds a small white dumbbell in its mouth .,The black dog has a toy in its mouth and a person stands nearby .,a black dog with a wooden stick in its mouth .,32.53123474121094,33.57363510131836,33.755741119384766,34.2545051574707,31.958972930908203,32.559165954589844
1301140633_046e4e8010.jpg,a boy in a blue shirt with dirt on his face,A boy with a dirty face smiles .,A child with a dirty face looks at the camera and smiles .,"Blond child with dirty face holding yellow bottle with red cap , plants in background .",The boy has blonde hair and a dirty face .,a boy with a messy hair .,33.9783821105957,31.149913787841797,30.725008010864258,27.10625648498535,31.01881980895996,26.4990234375
1521623639_4bda3407cc.jpg,A homeless man sitting on a sofa under an overpass .,A man is sitting on a couch under an expressway ledge .,A man sits on a couch outside under an overpass .,Bum sitting on a couch next to a bridge .,The man sits on a sofa under the bridge and litter is all around him .,a man sitting on a bench in a park .,39.015445709228516,38.80343246459961,38.93504333496094,33.800865173339844,38.319854736328125,30.050220489501953
575636303_b0b8fd4eee.jpg,"A group of children stand in the savanah , animals in the background .",A little girl in bright yellow with a group of kids .,Children are walking along a dirt path .,Many children walk together on a dirt path .,Several young children standing in the sun .,a group of kids .,33.629459381103516,30.08995819091797,32.71887969970703,33.19941329956055,31.662561416625977,26.129667282104492
2870194345_0bcbac1aa5.jpg,A girl is a blue and purple dress is hanging on a railing near a street while holding candy .,A little girl in a colorful dress and black boots holds a lollipop and plays near a fence .,A little girl in a dress and boots is holding a lolly pop and posing next to a fence .,A young girl wearing black boots holds onto the fence and has a lollipop .,little girl wearing dress and boots holding lollipop and fence,a little girl standing on the sidewalk .,30.84547233581543,31.81768035888672,34.859920501708984,31.682100296020508,32.951656341552734,27.089588165283203
572618443_647483ca82.jpg,A man and two boys standing in spraying water .,A shirtless male looks to his right while water flows over him .,Two boys in swimsuits standing under running water .,Two boys playing in water .,Young boys enjoying a spray of water .,man wearing black shorts .,27.982587814331055,30.608325958251953,25.90052604675293,27.99085807800293,29.91961097717285,23.42701530456543
3537474810_cf676b3259.jpg,a man in a blue uniform kicking the soccer ball down the field,A man in a sports uniform kicking a soccer ball while other players follow him,A soccer player in blue is striking the ball whilst being pursued by a player in green .,A soccer player in blue uniform attempts to make a play with a player in green closing in .,Man in blue shirt kicks soccer ball .,a soccer player .,29.534082412719727,28.842344284057617,33.8682746887207,32.10601043701172,27.2308406829834,28.795101165771484
1206506157_c7956accd5.jpg,Dogs fight in grass over toy .,"On grass , two brown dogs tussle for orange toy .",Two dogs are playing rough in a green field of grass .,Two dogs play with an orange toy in tall grass .,Two large brown dogs are playing in the grass .,two dogs playing in the grass .,32.62211227416992,33.4349365234375,35.03003692626953,34.58924102783203,34.073917388916016,31.992313385009766
2373234213_4ebe9c4ee5.jpg,A boy jumping over another boy on a trampoline .,A boy jumps over another boy on a trampoline .,One boy jumps over another boy on a trampoline .,The little boy jumps over another little boy on the trampoline .,Two boys jumping on a trampoline .,a boy jumping on a tram tram tram tram tram tram tram tram tram tram tram tram tram tram tram,37.34274673461914,36.5339241027832,36.08769607543945,34.336456298828125,37.87294387817383,24.58924102783203
267164457_2e8b4d30aa.jpg,A climber walks along a snowy peak .,A man climbs over snow covered rocks by a shore .,A man is standing on a snowcapped mountain .,A person hikes down a snowy mountain .,There man on top of an snow covered mountain with a lake behind him .,the sky is clear .,29.315635681152344,28.091129302978516,28.83298683166504,27.71342658996582,28.31424331665039,20.759254455566406
2984704498_29b53df5df.jpg,"A middle aged woman in stylish clothes , holding a camera .",A smartly dressed woman wearing a white jacket is holding a camera .,A woman dressed nicely stands happily with her camera .,a woman holds a camera .,A woman in a white jacket is smiling and holding a digital camera .,a woman in a white jacket .,27.88692283630371,27.982275009155273,25.32550811767578,24.475252151489258,30.327856063842773,27.15787124633789
3609032038_005c789f64.jpg,a dirt bike rider rides across the rock .,A dirt bike rider takes an unconventional trail in a rocky area .,A motocross bike is being ridden over rocks .,A motorcycle rider on a path of rocks with a person holding a camera in the background with trees all around .,"A rider on motorcycle , riding over rocks .",a man riding a motorcycle .,30.2933292388916,31.065549850463867,31.781373977661133,28.07196044921875,31.298458099365234,25.957576751708984
3326588088_172d1b2584.jpg,Two guitarists dressed in white perform .,Two guitar players dressed in white,Two men in white suits play the guitar on a stage .,"Two men wearing all white kneel on the floor , palying guitar .",Two men wearing white suits play guitar onstage .,a man in a white suit .,36.01734161376953,34.62742233276367,35.73919677734375,33.94131088256836,36.2663459777832,30.124156951904297
1716445442_9cf3528342.jpg,A man picking up a big rock .,A person holds a large rock while a white car is parked .,A person in a green jacket and black pants lifts a rock .,A person picks up things in a rocky spot next to a car .,A woman picking up a large rock .,a large pile of rocks .,27.768470764160156,30.116230010986328,30.232065200805664,32.1649055480957,31.562435150146484,27.760343551635742
3178599352_c57fdebcd2.jpg,A girl in jeans sitting on a white couch and smiling .,A girl is sitting on a couch with a keyboard in her lap .,A girl sits on a white couch next to a boy in a gray shirt .,A smiling woman sits on a white couch .,The girl is sitting on a white couch with a boy nearby .,a man and a woman sitting on a couch .,29.22020721435547,26.24573516845703,32.45148849487305,25.663986206054688,27.477006912231445,29.834537506103516
3353962769_ba48691bc6.jpg,A man doing a wheelie on a dirt bike .,a man in a blue jumpsuit popping a wheelie on a motorcycle .,A man on a motorcycle pops a wheelie in the dirt .,"A motorcyclist "" pops a wheelie "" in a grassy field framed by rolling hills .",The man is doing a wheelie with a motorcycle in mostly barren ground,a man riding a motorcycle .,32.742366790771484,32.670875549316406,32.437530517578125,30.46723747253418,30.007585525512695,30.842914581298828
